layer,metric_name,score,n_samples,summary_mode,label_access,corruption,severity,split,is_observed,model_fingerprint
2,amplification_ratio,1.061999905913683,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,knn_preservation,0.2661065905628599,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,relative_distance,0.10358442501668515,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,cosine_distance,0.005456815655860917,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,one_minus_cka,0.22605126306692858,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,amplification_ratio,1.1790412520600002,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,knn_preservation,0.1890028001754008,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,relative_distance,0.8196350554451906,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,cosine_distance,0.3378512883822825,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,one_minus_cka,0.15567573128073486,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,amplification_ratio,0.9503501063366172,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,knn_preservation,0.25391332742764633,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,relative_distance,0.12297880875424204,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,cosine_distance,0.007690702693050644,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,one_minus_cka,0.21589550258196077,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,amplification_ratio,1.187232624349007,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,knn_preservation,0.18184379689797647,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,relative_distance,0.7001538790164556,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,cosine_distance,0.2557583024155046,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,one_minus_cka,0.15640971995901876,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,amplification_ratio,0.8542263710721378,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,knn_preservation,0.2425609377722381,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,relative_distance,0.1589707180334824,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,cosine_distance,0.012561014482841984,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,one_minus_cka,0.20555375900961892,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,amplification_ratio,1.2926675712981228,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,knn_preservation,0.1981391705130095,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,relative_distance,0.6160473497374828,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,cosine_distance,0.19860434945757122,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,one_minus_cka,0.16782356503317597,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,amplification_ratio,0.8798742222250887,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,knn_preservation,0.23573894728422592,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,relative_distance,0.2134844529974446,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,cosine_distance,0.021988610888691903,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,one_minus_cka,0.21258333988000144,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,amplification_ratio,1.342916831717905,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,knn_preservation,0.1981470602411005,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,relative_distance,0.5896028137416076,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,cosine_distance,0.1744029040825659,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,one_minus_cka,0.19705738097955516,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,amplification_ratio,0.9570738580286986,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,knn_preservation,0.2481279771570019,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,relative_distance,0.27655719168351295,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,cosine_distance,0.03541405569146439,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,one_minus_cka,0.23963679421130402,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,amplification_ratio,1.2954441777866763,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,knn_preservation,0.203774828456717,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,relative_distance,0.5561890049389938,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,cosine_distance,0.15265701229382686,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,one_minus_cka,0.21703513473632097,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,amplification_ratio,0.9433282745199765,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
7,knn_preservation,0.2554701814353517,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,relative_distance,0.36966011919431974,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,cosine_distance,0.06387656909920406,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,one_minus_cka,0.29283835367192224,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,amplification_ratio,1.336649815338565,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,knn_preservation,0.19535828937144725,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,relative_distance,0.51089080831583,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,cosine_distance,0.12671534044544724,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,one_minus_cka,0.2224694897406474,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,amplification_ratio,0.9185561091267305,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
8,knn_preservation,0.2673076099596997,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,relative_distance,0.4771333430680593,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,cosine_distance,0.10997424463609667,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,one_minus_cka,0.3077320733907475,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,amplification_ratio,1.2907352410857282,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,knn_preservation,0.20827352725533843,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,relative_distance,0.4436696448669758,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,cosine_distance,0.09674690284806355,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,one_minus_cka,0.2216534903549785,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,amplification_ratio,0.8684236193826794,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
9,knn_preservation,0.26262684159665584,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,relative_distance,0.5041065864355917,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,cosine_distance,0.13502582343015024,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,one_minus_cka,0.2945060702586836,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,amplification_ratio,1.0565318768000769,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,knn_preservation,0.2112259304163329,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,relative_distance,0.41737371758350705,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,cosine_distance,0.08486895660819732,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,one_minus_cka,0.23832789886305272,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,amplification_ratio,0.9407308397414635,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
10,knn_preservation,0.23296081202079655,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,relative_distance,0.6492207773077862,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,cosine_distance,0.2039980194778007,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,one_minus_cka,0.3697225984820808,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,amplification_ratio,1.2878641040940562,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,knn_preservation,0.16123201587713973,2000,cls,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,relative_distance,0.4258966274109164,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,cosine_distance,0.0849027266372989,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,one_minus_cka,0.20842862175343468,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,amplification_ratio,1.02042033187129,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
11,knn_preservation,0.20853069986429118,2000,patch_mean,none,gaussian_noise,3,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,relative_distance,0.061373615780146336,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,cosine_distance,0.001976016796776499,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,one_minus_cka,0.35619222041454857,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,amplification_ratio,1.0,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,knn_preservation,0.04692189797646454,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,relative_distance,1.2284071490799697,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,cosine_distance,0.518874251974762,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,one_minus_cka,0.3132295314391704,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,amplification_ratio,1.0,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
0,knn_preservation,0.1621852784298605,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,relative_distance,0.08110855099669351,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,cosine_distance,0.0033456245457672952,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,one_minus_cka,0.41924856692100443,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,amplification_ratio,1.3215540581353722,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,knn_preservation,0.05601284839171835,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,relative_distance,1.1477593806929567,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,cosine_distance,0.504305346970503,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,one_minus_cka,0.32477587694005094,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,amplification_ratio,0.9343476888363804,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
1,knn_preservation,0.15246998293244424,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,relative_distance,0.11838141059716178,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,cosine_distance,0.007096298499073535,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,one_minus_cka,0.4127523814900176,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,amplification_ratio,1.4595429106110864,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,knn_preservation,0.0776126775271512,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,relative_distance,1.2198612590544808,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,cosine_distance,0.5890708661437386,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,one_minus_cka,0.3170118868229239,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,amplification_ratio,1.0628196811756772,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
2,knn_preservation,0.14608194742134373,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,relative_distance,0.1370461850198644,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,cosine_distance,0.009507710731703044,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,one_minus_cka,0.41282852119821656,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,amplification_ratio,1.1576664302997426,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,knn_preservation,0.08959523478757224,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,relative_distance,1.1516549619108574,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,cosine_distance,0.5653778830116564,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,one_minus_cka,0.3002507660876662,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,amplification_ratio,0.9440868405014432,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
3,knn_preservation,0.13443073227941651,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,relative_distance,0.16916715042851993,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,cosine_distance,0.014461295601456843,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,one_minus_cka,0.4296468210670108,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,amplification_ratio,1.2343805878580254,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,knn_preservation,0.08240324226856734,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,relative_distance,1.0100211904911582,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,cosine_distance,0.4773913989065653,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,one_minus_cka,0.33482880129530856,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,amplification_ratio,0.8770171830070558,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
4,knn_preservation,0.11866531005114597,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,relative_distance,0.2292037615288835,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,cosine_distance,0.02576967008314816,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,one_minus_cka,0.431745275411755,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,amplification_ratio,1.3548952083680779,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,knn_preservation,0.08470755461428837,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,relative_distance,0.91511322781355,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,cosine_distance,0.3974509840383348,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,one_minus_cka,0.3760582479827035,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,amplification_ratio,0.9060336915986328,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
5,knn_preservation,0.10604380977639491,2000,patch_mean,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,relative_distance,0.33565741401896254,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
6,cosine_distance,0.04972859662808263,2000,cls,none,gaussian_noise,5,score,True,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
